date,location,brand,name,SKU,price,discount,PWD
2025-10-02 17:50:24,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Manzana Fresh Shampoo Control Caspa 375 Ml,7500435019880,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:25,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Men 3 En 1 Shampoo Control Caspa 180 Ml,7500435019484,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:26,Coto,HEAD & SHOULDERS,Shampoo HEAD & SHOULDERS     Botella 375 ML,7500435019545,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:27,Coto,HEAD & SHOULDERS,Shampoo Manzana Fresh Head&Shoulders 180ml,7500435019873,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:28,Coto,HEAD & SHOULDERS,Shampoo Old Spice Head&Shoulders 180ml,7500435019521,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:29,Coto,HEAD & SHOULDERS,Shampoo 3 En 1 Head&Shoulders 375ml,7500435019491,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:30,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Acondicionador Control Caspa  Crece Fuerte Desde La Raíz  300ml,7500435159234,"$9.383,00",35%Dto,"$6.098,95"
2025-10-02 17:50:31,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Hidratación Aceite De Coco Acondicionador Control Caspa 300 Ml,7500435147583,"$9.383,00",35%Dto,"$6.098,95"
2025-10-02 17:50:32,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Manzana Fresh Acondicionador 300 Ml,7500435147569,"$9.383,00",35%Dto,"$6.098,95"
2025-10-02 17:50:33,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Revitalización Y Suavidad Aceite De Argán Dermo - Acondicionador 300 Ml,7500435202732,"$9.383,00",35%Dto,"$6.098,95"
2025-10-02 17:50:34,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Crece Fuerte Desde La Raíz Shampoo Control Caspa 180 Ml,7500435159241,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:35,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Crece Fuerte Desde La Raíz Shampoo Control Caspa 375 Ml,7500435159210,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:36,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Dermo Sensitive Shampoo Control Caspa 180 Ml,7500435148047,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:37,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Dermo Sensitive Shampoo Control Caspa 375 Ml,7500435148061,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:38,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Hidratación Shampoo Control Caspa 180 Ml,7500435142564,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:39,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Hidratación Shampoo Control Caspa 375 Ml,7500435142557,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:40,Coto,HEAD & SHOULDERS,HEAD & SHOULDERS Limpieza Y Revitalización Shampoo Control Caspa 180 Ml,7500435202671,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:51,Coto,HEAD & SHOULDERS,Shampoo Anti Comezón Head & Shoulders 180ml,7500435231244,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:52,Coto,HEAD & SHOULDERS,Shampoo Anti Comezón Head & Shoulders 375ml,7500435231237,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:50:53,Coto,HEAD & SHOULDERS,Shampoo Anti Comezón Head & Shoulders 650ml,7500435231268,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:50:54,Coto,HEAD & SHOULDERS,Shampoo Anti Resequedad Miel Head & Shoulders 180ml,7500435249355,"$6.074,00",35%Dto,"$3.948,10"
2025-10-02 17:50:55,Coto,HEAD & SHOULDERS,Shampoo Anti Resequedad Miel Head & Shoulders 375ml,7500435249348,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:51:00,Coto,HEAD & SHOULDERS,Shampoo Anti Resequedad Miel Head & Shoulders 650ml,7500435249331,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:01,Coto,HEAD & SHOULDERS,Shampoo Crecimiento Fuerte Desde La Raiz Head And Shoulders 650ml,7500435176224,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:02,Coto,HEAD & SHOULDERS,Shampoo Dermo Sensitive Head And Shoulders 650ml,7500435189545,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:04,Coto,HEAD & SHOULDERS,Shampoo H&S Limpieza Y Revitalización 375 Ml,7500435202695,"$10.197,00",35%Dto,"$6.628,05"
2025-10-02 17:51:05,Coto,HEAD & SHOULDERS,Shampoo Hidratacion Head And Shoulders 650ml,7500435161602,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:06,Coto,HEAD & SHOULDERS,Shampoo Limpieza Y Revitalizacion Head And Shoulders 650ml,7500435202701,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:07,Coto,HEAD & SHOULDERS,Shampoo Manzana Fresh Head And Shoulders 650ml,7500435162135,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:08,Coto,HEAD & SHOULDERS,Shampoo Men 3en1 Head And Shoulders 650ml,7500435162913,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:09,Coto,HEAD & SHOULDERS,Shampoo Men Con Old Spice Head And Shoulders 650ml,7500435166249,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:10,Coto,HEAD & SHOULDERS,Shampoo Proteccion Caida Con Cafeina Head And Shoulders 650ml,7500435162586,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:51:11,Coto,HEAD & SHOULDERS,Shampoo Purificacion Capilar Head And Shoulders 650ml,7500435161596,"$15.774,00",35%Dto,"$10.253,10"
2025-10-02 17:50:24,Coto,PANTENE,Acondicionador PANTENE Restauración Pomada 170 ML,7500435106382,"$8.122,00",40%Dto,"$4.873,20"
2025-10-02 17:50:25,Coto,PANTENE,Crema Para Peinar PANTENE Restauración   Botella 300 Ml,7506309837246,"$7.489,00",40%Dto,"$4.493,40"
2025-10-02 17:50:26,Coto,PANTENE,Tratamiento Capilar PANTENE Restauración   Ampolla 15 Ml,7506195196694,"$6.300,00",40%Dto,"$3.780,00"
2025-10-02 17:50:27,Coto,PANTENE,Acondicionador Cabellos Frágiles Pantene 250ml,7500435247955,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:50:28,Coto,PANTENE,Acondicionador Cabellos Frágiles Pantene 510ml,7500435248044,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:50:29,Coto,PANTENE,Acondicionador Equilibrio Raíz Y Puntas PANTENE 200ml,7500435230001,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:30,Coto,PANTENE,Acondicionador Hidrata Y Fortalece Pantene 200ml,7500435230070,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:31,Coto,PANTENE,Acondicionador Hidrata Y Fortalece PANTENE 400ml,7500435230117,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:50:32,Coto,PANTENE,Acondicionador Keratina Pantene 250ml,7500435241106,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:50:33,Coto,PANTENE,Acondicionador Keratina Pantene 510ml,7500435241045,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:50:34,Coto,PANTENE,Acondicionador PANTENE Keratina 200 Ml,7500435241090,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:35,Coto,PANTENE,Acondicionador PANTENE Nutrición 170 Ml,7500435243698,"$8.122,00",40%Dto,"$4.873,20"
2025-10-02 17:50:36,Coto,PANTENE,Acondicionador PANTENE Pro-V Miracles  Detox Limpia - Purifica 200 Ml,7500435229852,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:37,Coto,PANTENE,Acondicionador Pro Colágeno PANTENE 200 Ml,7500435138222,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:38,Coto,PANTENE,Acondicionador Pro Colágeno Pantene 250ml,7500435191586,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:50:39,Coto,PANTENE,Acondicionador Pro-V Colágeno Pantene 510ml,7500435191494,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:50:40,Coto,PANTENE,Acondicionador Restauración PANTENE 400 Ml,7500435211857,"$7.506,00",40%Dto,"$4.503,60"
2025-10-02 17:50:41,Coto,PANTENE,PANTENE Crema Para Peinar Colágeno Nutre & Revitaliza 300 Ml,7500435191548,"$7.524,00",40%Dto,"$4.514,40"
2025-10-02 17:50:42,Coto,PANTENE,PANTENE Pro-V Miracles Liso Infinito Suave Y Brillante Acondicionador Hidratante 200 Ml,7500435235372,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:43,Coto,PANTENE,PANTENE Pro-V Miracles Liso Infinito Suave Y Brillante Acondicionador Hidratante 400 Ml,7500435235365,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:50:44,Coto,PANTENE,PANTENE Pro-V Miracles Revitalización Repara & Hidrata Acondicionador Hidratante 200 Ml,7500435235433,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:45,Coto,PANTENE,PANTENE Pro-V Miracles Revitalización Repara & Hidrata Acondicionador Hidratante 400 Ml,7500435235426,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:50:46,Coto,PANTENE,PANTENE Pro-V Miracles Volumen Suavidad & Fuerza Acondicionador Hidratante 200 Ml,7500435235341,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:47,Coto,PANTENE,PANTENE Pro-V Miracles Volumen Suavidad & Fuerza Acondicionador Hidratante 400 Ml,7500435235334,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:50:52,Coto,PANTENE,Sellador De Puntas Abiertas PANTENE Colágeno Nutre Y Revitaliza 90ml,7500435191524,"$7.079,00",40%Dto,"$4.247,40"
2025-10-02 17:50:53,Coto,PANTENE,Crema Para Peinar Fortalecedora Pantene 300ml,7500435248075,"$7.524,00",40%Dto,"$4.514,40"
2025-10-02 17:50:54,Coto,PANTENE,Tónico Capilar Anticaspa Pantene 300ml,7500435247900,"$21.505,00",40%Dto,"$12.903,00"
2025-10-02 17:50:55,Coto,PANTENE,PANTENE Pro-V Miracles Detox Limpia - Purifica Shampoo Detox 200 Ml,7500435229845,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:56,Coto,PANTENE,PANTENE Pro-V Miracles Equilibrio Raíz & Puntas Shampoo Equilibrante 700 Ml,7500435229999,"$14.048,00",40%Dto,"$8.428,80"
2025-10-02 17:50:57,Coto,PANTENE,PANTENE Pro-V Miracles Liso Infinito Suave Y Brillante Shampoo 200 Ml,7500435235402,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:50:58,Coto,PANTENE,PANTENE Pro-V Miracles Liso Infinito Suave Y Brillante Shampoo 400 Ml,7500435235396,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:50:59,Coto,PANTENE,PANTENE Pro-V Miracles Revitalización Repara & Hidrata Shampoo Reparador 200 Ml,7500435235464,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:51:00,Coto,PANTENE,PANTENE Pro-V Miracles Revitalización Repara & Hidrata Shampoo Reparador 400 Ml,7500435235457,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:51:01,Coto,PANTENE,PANTENE Pro-V Miracles Volumen Suavidad & Fuerza Shampoo Voluminizador 200 Ml,7500435235310,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:51:02,Coto,PANTENE,PANTENE Pro-V Miracles Volumen Suavidad & Fuerza Shampoo Voluminizador 400 Ml,7500435235297,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:51:03,Coto,PANTENE,Shampoo Cabellos Débiles Pantene 300ml,7500435248037,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:51:04,Coto,PANTENE,Shampoo Equilibrante PANTENE Equilibrio Raíz Y Puntas Pro-V Miracles 200 Ml,7500435209632,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:51:06,Coto,PANTENE,Shampoo Equilibrante PANTENE Equilibrio Raíz Y Puntas Pro-V Miracles 400 Ml,7500435209694,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:51:07,Coto,PANTENE,Shampoo Hidrata Y Fortalece Pantene 200ml,7500435230100,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:51:07,Coto,PANTENE,Shampoo Hidrata Y Fortalece PANTENE 400ml,7500435230094,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:51:13,Coto,PANTENE,Shampoo Keratina Pantene 300ml,7500435241113,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:51:14,Coto,PANTENE,Shampoo Keratina Pantene 510ml,7500435241052,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:51:15,Coto,PANTENE,Shampoo Liso Infinito Pantene 700ml,7500435244442,"$14.048,00",40%Dto,"$8.428,80"
2025-10-02 17:51:16,Coto,PANTENE,Shampoo PANTENE Keratina 200 Ml,7500435241069,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:51:17,Coto,PANTENE,Shampoo PANTENE Pro-V Miracles  Detox Limpia - Purifica 400 Ml,7500435229821,"$8.587,00",40%Dto,"$5.152,20"
2025-10-02 17:51:18,Coto,PANTENE,Shampoo Pro-V Miracles Colágeno PANTENE 200 Ml,7500435191418,"$5.328,00",40%Dto,"$3.196,80"
2025-10-02 17:51:19,Coto,PANTENE,Shampoo Pro-V Miracles Colágeno Pantene 300ml,7500435191425,"$7.829,00",40%Dto,"$4.697,40"
2025-10-02 17:51:25,Coto,PANTENE,Shampoo Pro-V Miracles Colágeno Pantene 510ml,7500435191456,"$12.527,00",40%Dto,"$7.516,20"
2025-10-02 17:51:26,Coto,PANTENE,Shampoo Restauración PANTENE 400 Ml,7500435211826,"$7.506,00",40%Dto,"$4.503,60"
2025-10-02 17:51:27,Coto,PANTENE,Crema Para Peinar PANTENE Keratina 300 Ml,7500435241076,"$7.524,00",40%Dto,"$4.514,40"
2025-10-02 17:51:28,Coto,PANTENE,Mascarilla Nutricion PANTENE 270ml,7500435243667,"$8.366,00",40%Dto,"$5.019,60"
2025-10-02 17:51:29,Coto,PANTENE,Mascarilla PANTENE Hidratación 270 Ml,7500435243681,"$8.366,00",40%Dto,"$5.019,60"
2025-10-02 17:51:30,Coto,PANTENE,Mascarilla Restauracion PANTENE 270ml,7500435243674,"$8.366,00",40%Dto,"$5.019,60"
2025-10-02 17:51:26,Jumbo,HEAD & SHOULDERS,Shampoo Anticomezón 375 Ml Head & Shoulders,13710104188,$10.750,,
2025-10-02 17:51:34,Jumbo,HEAD & SHOULDERS,Shampoo 3 En 1 650 Ml Head & Shoulders,13710104180,$16.600,,
2025-10-02 17:51:43,Jumbo,HEAD & SHOULDERS,Shampoo Apple 375 Ml Head & Shoulders,13710104155,$10.750,,
2025-10-02 17:51:52,Jumbo,HEAD & SHOULDERS,Shampoo Antifall 650 Ml Head & Shoulders,13710104178,$16.600,,
2025-10-02 17:52:00,Jumbo,HEAD & SHOULDERS,Shampoo 3 En 1 180 Ml Head & Shoulders,13710104159,$6.400,,
2025-10-02 17:52:09,Jumbo,HEAD & SHOULDERS,Shampoo Argan 650 Ml Head & Shoulders,13710104185,$16.600,,
2025-10-02 17:52:17,Jumbo,HEAD & SHOULDERS,Shampoo Fuerza 650 Ml Head & Shoulders,13710104182,$16.600,,
2025-10-02 17:52:26,Jumbo,HEAD & SHOULDERS,Shampoo Coconut 375 Ml Head & Shoulders,13710210002,$10.750,,
2025-10-02 17:52:35,Jumbo,HEAD & SHOULDERS,Shampoo Anticomezón 180 Ml Head & Shoulders,13710104187,$6.400,,
2025-10-02 17:52:43,Jumbo,HEAD & SHOULDERS,Shampoo Sensitive 180 Ml Head & Shoulders,13710171002,$6.400,,
2025-10-02 17:52:52,Jumbo,HEAD & SHOULDERS,Acondicionador Dermo Protección Caída 300 Ml Head & Shoulders,13720181019,$9.900,,
2025-10-02 17:53:00,Jumbo,HEAD & SHOULDERS,Shampoo Coconut 180 Ml Head & Shoulders,13710210003,$6.400,,
2025-10-02 17:53:09,Jumbo,HEAD & SHOULDERS,Shampoo Aceite De Argán Shampoo 180 Ml Head & Shoulders,13710387001,$6.400,,
2025-10-02 17:53:18,Jumbo,HEAD & SHOULDERS,Acondicionador Manzana Fresh 300 Ml Head & Shoulders,13720181023,$9.900,,
2025-10-02 17:53:26,Jumbo,HEAD & SHOULDERS,Acondicionador Crece Fuerte 300 Ml Head & Shoulders,13720730001,$9.900,,
2025-10-02 17:53:35,Jumbo,HEAD & SHOULDERS,Acondicionador Hidratación Aceite De Coco 300 Ml Head & Shoulders,13720712001,$9.900,,
2025-10-02 17:53:43,Jumbo,HEAD & SHOULDERS,Shampoo Apple 180 Ml Head & Shoulders,13710104156,$6.400,,
2025-10-02 17:53:52,Jumbo,HEAD & SHOULDERS,Shampoo Charcoal 650 Ml Head & Shoulders,13710104181,$16.600,,
2025-10-02 17:54:01,Jumbo,HEAD & SHOULDERS,Shampoo Sensitive 375 Ml Head & Shoulders,13710171003,$10.750,,
2025-10-02 17:54:09,Jumbo,HEAD & SHOULDERS,Shampoo Old Spice 180 Ml Head & Shoulders,13710104157,$6.400,,
2025-10-02 17:54:22,Jumbo,HEAD & SHOULDERS,Shampoo Charcoal 180 Ml Head & Shoulders,13710104174,$6.400,,
2025-10-02 17:54:31,Jumbo,HEAD & SHOULDERS,Shampoo Nuhoney 180 Ml Head & Shoulders,13710104190,$6.400,,
2025-10-02 17:54:40,Jumbo,HEAD & SHOULDERS,Shampoo Sensitive 650 Ml Head & Shoulders,13710104179,$16.600,,
2025-10-02 17:54:48,Jumbo,HEAD & SHOULDERS,Acondicionador Revitalización 300 Ml  Head & Shoulders,13720879002,$9.900,,
2025-10-02 17:54:57,Jumbo,HEAD & SHOULDERS,Shampoo Limpieza Y Revitalización 375 Ml Head & Shoulders,13710387003,$10.750,,
2025-10-02 17:55:05,Jumbo,HEAD & SHOULDERS,Shampoo Coconut 650 Ml Head & Shoulders,13710104183,$16.600,,
2025-10-02 17:55:14,Jumbo,HEAD & SHOULDERS,Shampoo Fuerza 180 Ml Head & Shoulders,13710230002,$6.400,,
2025-10-02 17:55:23,Jumbo,HEAD & SHOULDERS,Shampoo Nuhoney 650 Ml Head & Shoulders,13710104191,$16.600,,
2025-10-02 17:55:31,Jumbo,HEAD & SHOULDERS,Shampoo Charcoal 375 Ml Head & Shoulders,13710104175,$10.750,,
2025-10-02 17:55:40,Jumbo,HEAD & SHOULDERS,Shampoo Nuhoney 375 Ml Head & Shoulders,13710104189,$10.750,,
2025-10-02 17:51:45,Jumbo,PANTENE,Shampoo Pro-v Miracles Detox Equilibrio 400 Ml Pantene,13710771099,$8.585,,
2025-10-02 17:51:53,Jumbo,PANTENE,Acondicionador Pro-v Miracles Equilibrio 400 Ml Pantene,13720184063,$7.950,,
2025-10-02 17:52:02,Jumbo,PANTENE,Acondicionador Pro-v Miracles Con Detox 400 Ml Pantene,13720184061,$7.950,,
2025-10-02 17:52:11,Jumbo,PANTENE,Crema Para Peinar Colágeno Nutre Y Revitaliza 300 Ml Pantene,13730404001,$7.950,,
2025-10-02 17:52:19,Jumbo,PANTENE,Acondicionador Revilitacion 400 Ml Pantene,13720119109,$7.950,,
2025-10-02 17:52:28,Jumbo,PANTENE,Sahmpoo Pro-v Miracles Volumen 400 Ml Pantene,13710757109,$8.585,,
2025-10-02 17:52:36,Jumbo,PANTENE,Acondicionador Pro-v Miracles Volumen 400 Ml Pantene,13720119106,$7.950,,
2025-10-02 17:52:45,Jumbo,PANTENE,Shampoo Pro-v Miracles Detox Limpia-purifica 750 Ml Pantene,13710771098,$14.800,,
2025-10-02 17:52:54,Jumbo,PANTENE,Shampoo Pantene Pro-v Miracles Hidrata Y Fortalece 400 Ml,13711225003,$8.585,,
2025-10-02 17:53:02,Jumbo,PANTENE,Acondicionador Pantene Hidrata Y Fortalece 400 Ml,13720908002,$7.950,,
2025-10-02 17:53:11,Jumbo,PANTENE,Shampoo Pro-v Solutions Restauración 400 Ml Pantene,13710381001,$7.505,,
2025-10-02 17:53:19,Jumbo,PANTENE,Acondicionador Pro-v Solutions Restauración 400 Ml Pantene,13720872001,$7.505,,
2025-10-02 17:53:28,Jumbo,PANTENE,Acondicionador 3 Minute Miracle Nutrición 170 Ml Pantene,13730112019,$8.550,,
2025-10-02 17:53:37,Jumbo,PANTENE,Shampoo Colageno X 510 Ml Pantene,13710757116,$13.200,,
2025-10-02 17:53:45,Jumbo,PANTENE,Shampoo Keratina X 510 Ml Pantene,13710757121,$13.200,,
2025-10-02 17:53:54,Jumbo,PANTENE,Acondicionador Anti Caida X 510 Ml Pantene,13720119114,$13.200,,
2025-10-02 17:54:03,Jumbo,PANTENE,Shampoo Anti Caida 300 Ml Pantene,13710757114,$8.250,,
2025-10-02 17:54:11,Jumbo,PANTENE,Mascarilla Intensiva Nutrición 270 Ml Pantene,13730112021,$8.800,,
2025-10-02 17:54:20,Jumbo,PANTENE,Shampoo Pro-v Hidrata Y Fortalece 200 Ml Pantene,13711225001,$5.600,,
2025-10-02 17:54:28,Jumbo,PANTENE,Acondicionador Keratina X 510 Ml Pantene,13720119118,$13.200,,
2025-10-02 17:54:42,Jumbo,PANTENE,Serum Puntas Abiertas Colágeno 90 Ml Pantene,13730403001,$7.450,,
2025-10-02 17:54:50,Jumbo,PANTENE,Shampoo Colageno X 300 Ml Pantene,13710757120,$8.250,,
2025-10-02 17:54:59,Jumbo,PANTENE,Shampoo Provmir Liso Infinito X 700 Ml Pantene,13710757119,$14.800,,
2025-10-02 17:55:07,Jumbo,PANTENE,Acondicionador Pro-v Miracles Revilitacion 400 Ml Pantene,13720119110,$14.800,,
2025-10-02 17:55:16,Jumbo,PANTENE,Shampoo Keratina X 300 Ml Pantene,13710757122,$8.250,,
2025-10-02 17:55:25,Jumbo,PANTENE,Crema Para Peinar Keratina 300 Ml Pantene,13730112017,$7.950,,
2025-10-02 17:55:33,Jumbo,PANTENE,Shampoo Pro-v Miracles Hidrata 700 Ml Pantene,13710757113,$14.800,,
2025-10-02 17:55:42,Jumbo,PANTENE,Mascarilla Intensiva Restauración 270 Ml Pantene,13730112020,$8.800,,
2025-10-02 17:55:51,Jumbo,PANTENE,Acondicionador Keratina X 250 Ml Pantene,13720119119,$8.250,,
2025-10-02 17:55:59,Jumbo,PANTENE,Mascarilla Intensiva Hidratación 270 Ml Pantene,13730112018,$8.800,,
2025-10-02 17:56:08,Jumbo,PANTENE,Acondicionador Colageno X 250 Ml Pantene,13720119116,$8.250,,
2025-10-02 17:56:16,Jumbo,PANTENE,Shampoo Pro-v Miracles Revitalización X 700 Ml Pantene,13710757117,$14.800,,
2025-10-02 17:56:25,Jumbo,PANTENE,Shampoo Pro-v Miracles Volumizador X 700 Ml Pantene,13710757118,$14.800,,
2025-10-02 17:56:34,Jumbo,PANTENE,Acondicionador Anti Caida X 250 Ml Pantene,13720119115,$8.250,,
2025-10-02 17:56:42,Jumbo,PANTENE,Acondicionador Pro-v Miracles 200 Ml Pantene,13720908001,$5.600,,
2025-10-02 17:56:51,Jumbo,PANTENE,Crema Peinar Anti Caida X 300 Ml Pantene,13730116010,$7.950,,
2025-10-02 17:57:01,Jumbo,PANTENE,Shampoo Pro-v Miracles Volumen 200 Ml Pantene,13710757108,$5.600,,
2025-10-02 17:57:12,Jumbo,PANTENE,Tonico Capilar Anticaida X 60 Ml Pantene,13730708004,$22.600,,
2025-10-02 17:57:22,Jumbo,PANTENE,Acondicionador Keratina 200 Ml Pantene,13720146001,$5.600,,
